date,account_value,fold,split
2017-08-04,9145.843263475837,fold6,val
2017-08-07,9153.684618299438,fold6,val
2017-08-08,9144.530933681139,fold6,val
2017-08-09,9135.017140902113,fold6,val
2017-08-10,9125.882123761212,fold6,val
2017-08-11,9130.220460071061,fold6,val
2017-08-14,9220.729706496502,fold6,val
2017-08-15,9211.508976790006,fold6,val
2017-08-16,9218.349802467445,fold6,val
2017-08-17,9209.131452664977,fold6,val
2017-08-18,9185.5413303178,fold6,val
2017-08-21,9192.731537024927,fold6,val
2017-08-22,9288.86005592957,fold6,val
2017-08-23,9255.555614421786,fold6,val
2017-08-24,9233.98383933989,fold6,val
2017-08-25,9255.555614421784,fold6,val
2017-08-28,9255.934441471813,fold6,val
2017-08-29,9266.531204227878,fold6,val
2017-08-30,9310.431831011472,fold6,val
2017-08-31,9301.121399180462,fold6,val
2017-09-01,9304.960412557986,fold6,val
2017-09-05,9295.655452145429,fold6,val
2017-09-06,9318.06144791231,fold6,val
2017-09-07,9308.743386464399,fold6,val
2017-09-08,9288.510781674515,fold6,val
2017-09-11,9279.22227089284,fold6,val
2017-09-12,9301.188656757731,fold6,val
2017-09-13,9291.887468100973,fold6,val
2017-09-14,9279.627100603988,fold6,val
2017-09-15,9270.347473503383,fold6,val
2017-09-18,9280.774383237958,fold6,val
2017-09-19,9271.49360885472,fold6,val
2017-09-20,9265.55677967372,fold6,val
2017-09-21,9256.291222894046,fold6,val
2017-09-22,9248.888975407575,fold6,val
2017-09-25,9239.640086432168,fold6,val
2017-09-26,9235.962831813666,fold6,val
2017-09-27,9226.726868981852,fold6,val
2017-09-28,9228.559042886567,fold6,val
2017-09-29,9219.33048384368,fold6,val
2017-10-02,9250.071063142103,fold6,val
2017-10-03,9240.82099207896,fold6,val
2017-10-04,9242.53288095474,fold6,val
2017-10-05,9233.290348073786,fold6,val
2017-10-06,9213.552638786268,fold6,val
2017-10-09,9204.339086147482,fold6,val
2017-10-10,9219.39433957077,fold6,val
2017-10-11,9210.1749452312,fold6,val
2017-10-12,9187.25442803549,fold6,val
2017-10-13,9178.067173607455,fold6,val
2017-10-16,9181.116557918562,fold6,val
2017-10-17,9171.935441360643,fold6,val
2017-10-18,9171.73008072468,fold6,val
2017-10-19,9162.558350643954,fold6,val
2017-10-20,9200.631454886447,fold6,val
2017-10-23,9191.43082343156,fold6,val
2017-10-24,9198.373553909509,fold6,val
2017-10-25,9189.1751803556,fold6,val
2017-10-26,9191.852557999226,fold6,val
2017-10-27,9182.660705441227,fold6,val
2017-10-30,9139.306065269371,fold6,val
2017-10-31,9130.166759204101,fold6,val
2017-11-01,9133.096165117671,fold6,val
2017-11-02,9123.963068952553,fold6,val
2017-11-03,9145.2708244564,fold6,val
2017-11-06,9136.125553631944,fold6,val
2017-11-07,9120.642929294263,fold6,val
2017-11-08,9111.522286364969,fold6,val
2017-11-09,9069.389996678321,fold6,val
2017-11-10,9060.320606681642,fold6,val
2017-11-13,9059.676784615262,fold6,val
2017-11-14,9050.617107830647,fold6,val
2017-11-15,8996.311000344047,fold6,val
2017-11-16,8987.314689343702,fold6,val
2017-11-17,8951.942653393253,fold6,val
2017-11-20,8942.99071073986,fold6,val
2017-11-21,8992.501313416784,fold6,val
2017-11-22,8983.508812103368,fold6,val
2017-11-24,8995.254037025958,fold6,val
2017-11-27,8986.25878298893,fold6,val
2017-11-28,9068.345252184072,fold6,val
2017-11-29,9059.276906931887,fold6,val
2017-11-30,9129.452021333027,fold6,val
2017-12-01,9120.322569311695,fold6,val
2017-12-04,9100.178373590421,fold6,val
2017-12-05,9091.07819521683,fold6,val
2017-12-06,9083.712062830873,fold6,val
2017-12-07,9074.628350768042,fold6,val
2017-12-08,9114.989171846986,fold6,val
2017-12-11,9105.87418267514,fold6,val
2017-12-12,9112.8228774108,fold6,val
2017-12-13,9103.710054533389,fold6,val
2017-12-14,9057.443879211607,fold6,val
2017-12-15,9048.386435332395,fold6,val
2017-12-18,9096.658610270224,fold6,val
2017-12-19,9087.561951659955,fold6,val
2017-12-20,9073.716672389215,fold6,val
2017-12-21,9064.642955716827,fold6,val
2017-12-22,9053.210121997934,fold6,val
2017-12-26,9044.156911875936,fold6,val
2017-12-27,9039.50891037472,fold6,val
2017-12-28,9030.469401464345,fold6,val
2017-12-29,8987.4233962154,fold6,val
2018-01-02,10000.0,fold6,test
2018-01-03,10053.188312097516,fold6,test
2018-01-04,10043.13512378542,fold6,test
2018-01-05,10099.953220463502,fold6,test
2018-01-08,10089.853267243037,fold6,test
2018-01-09,10056.948709709146,fold6,test
2018-01-10,10072.334640242554,fold6,test
2018-01-11,9998.846132876015,fold6,test
2018-01-12,9933.663942372646,fold6,test
2018-01-16,9967.620122387923,fold6,test
2018-01-17,9872.612147410264,fold6,test
2018-01-18,9889.20611298973,fold6,test
2018-01-19,9844.213698938125,fold6,test
2018-01-22,9764.170922562136,fold6,test
2018-01-23,9743.446588136756,fold6,test
2018-01-24,9747.230462302756,fold6,test
2018-01-25,9743.100156165921,fold6,test
2018-01-26,9630.296209834143,fold6,test
2018-01-29,9694.144018045996,fold6,test
2018-01-30,9793.577541966048,fold6,test
2018-01-31,9783.783964424081,fold6,test
2018-02-01,9762.904927843898,fold6,test
2018-02-02,9753.142022916054,fold6,test
2018-02-05,9335.89559632545,fold6,test
2018-02-06,9519.833657219113,fold6,test
2018-02-07,9468.189932843761,fold6,test
2018-02-08,9113.048515942539,fold6,test
2018-02-09,9249.940386419476,fold6,test
2018-02-12,9385.771121446463,fold6,test
2018-02-13,9409.117180832047,fold6,test
2018-02-14,9536.10476061389,fold6,test
2018-02-15,9657.786663145996,fold6,test
2018-02-16,9660.615997850284,fold6,test
2018-02-20,9600.12911822979,fold6,test
2018-02-21,9552.375864008674,fold6,test
2018-02-22,9564.756497249218,fold6,test
2018-02-23,9717.212407316543,fold6,test
2018-02-26,9830.051154603505,fold6,test
2018-02-27,9707.308116621452,fold6,test
2018-02-28,9608.972273474932,fold6,test
2018-03-01,9469.25106829371,fold6,test
2018-03-02,9518.06437847805,fold6,test
2018-03-05,9628.073791060724,fold6,test
2018-03-06,9652.480985896256,fold6,test
2018-03-07,9648.943507900854,fold6,test
2018-03-08,9695.635626672021,fold6,test
2018-03-09,9864.362640134126,fold6,test
2018-03-12,9854.498277493993,fold6,test
2018-03-13,9781.020917922166,fold6,test
2018-03-14,9771.239897004243,fold6,test
2018-03-15,9750.831818863784,fold6,test
2018-03-16,9722.46619549512,fold6,test
2018-03-19,9590.917830769084,fold6,test
2018-03-20,9607.229092181276,fold6,test
2018-03-21,9588.790463120393,fold6,test
2018-03-22,9349.098024041432,fold6,test
2018-03-23,9149.825570287603,fold6,test
2018-03-26,9400.155929689192,fold6,test
2018-03-27,9240.243023673662,fold6,test
2018-03-28,9212.940002050174,fold6,test
2018-03-29,9330.659394980548,fold6,test
2018-04-02,9129.2606556572,fold6,test
2018-04-03,9246.270204651895,fold6,test
2018-04-04,9345.197128632717,fold6,test
2018-04-05,9418.949480717914,fold6,test
2018-04-06,9209.04018872063,fold6,test
2018-04-09,9254.425835357992,fold6,test
2018-04-10,9401.574535481375,fold6,test
2018-04-11,9352.289075514469,fold6,test
2018-04-12,9429.231396993531,fold6,test
2018-04-13,9401.574535481375,fold6,test
2018-04-16,9478.871778928276,fold6,test
2018-04-17,9580.28099252563,fold6,test
2018-04-18,9587.37293940738,fold6,test
2018-04-19,9534.186584031759,fold6,test
2018-04-20,9453.342285064813,fold6,test
2018-04-23,9451.9247613518,fold6,test
2018-04-24,9324.632214002315,fold6,test
2018-04-25,9347.67941824925,fold6,test
2018-04-26,9442.705446821357,fold6,test
2018-04-27,9451.569839383961,fold6,test
2018-04-30,9378.882253202282,fold6,test
2018-05-01,9395.547354503144,fold6,test
2018-05-02,9332.432922740574,fold6,test
2018-05-03,9311.866926030998,fold6,test
2018-05-04,9432.42244846657,fold6,test
2018-05-07,9422.990026018104,fold6,test
2018-05-08,9413.567035992086,fold6,test
2018-05-09,9504.556378597366,fold6,test
2018-05-10,9495.05182221877,fold6,test
2018-05-11,9514.500136855242,fold6,test
2018-05-14,9504.985636718387,fold6,test
2018-05-15,9430.085569866074,fold6,test
2018-05-16,9420.655484296209,fold6,test
2018-05-17,9403.284489864342,fold6,test
2018-05-18,9393.881205374477,fold6,test
2018-05-21,9455.045077747573,fold6,test
2018-05-22,9445.590032669825,fold6,test
2018-05-23,9462.105004290283,fold6,test
2018-05-24,9452.642899285993,fold6,test
2018-05-25,9420.690196618923,fold6,test
2018-05-29,9411.269506422304,fold6,test
2018-05-30,9527.323399425346,fold6,test
2018-05-31,9517.796076025921,fold6,test
2018-06-01,9601.627563249216,fold6,test
2018-06-04,9592.025935685966,fold6,test
2018-06-05,9589.40591337914,fold6,test
2018-06-06,9579.81650746576,fold6,test
2018-06-07,9569.20173989619,fold6,test
2018-06-08,9559.632538156295,fold6,test
2018-06-11,9562.774585451536,fold6,test
2018-06-12,9553.211810866085,fold6,test
2018-06-13,9513.205438493307,fold6,test
2018-06-14,9503.692233054813,fold6,test
2018-06-15,9439.688634050011,fold6,test
2018-06-18,9430.248945415962,fold6,test
2018-06-19,9384.710637075235,fold6,test
2018-06-20,9375.32592643816,fold6,test
2018-06-21,9307.236981768308,fold6,test
2018-06-22,9324.206127978192,fold6,test
2018-06-25,9197.2772457569,fold6,test
2018-06-26,9217.640428351659,fold6,test
2018-06-27,9141.279270407182,fold6,test
2018-06-28,9193.54453073368,fold6,test
2018-06-29,9206.779926205854,fold6,test
2018-07-02,9226.463680094943,fold6,test
2018-07-03,9193.883209372025,fold6,test
2018-07-05,9268.886545619654,fold6,test
2018-07-06,9347.284953966646,fold6,test
2018-07-09,9337.93766901268,fold6,test
2018-07-10,9362.16792111059,fold6,test
2018-07-11,9352.80575318948,fold6,test
2018-07-12,9428.160595285592,fold6,test
2018-07-13,9418.732434690306,fold6,test
2018-07-16,9400.900209439797,fold6,test
2018-07-17,9391.499309230358,fold6,test
2018-07-18,9401.84399997873,fold6,test
2018-07-19,9392.442155978752,fold6,test
2018-07-20,9372.325982994444,fold6,test
2018-07-23,9362.953657011449,fold6,test
2018-07-24,9400.658194868045,fold6,test
2018-07-25,9391.257536673176,fold6,test
2018-07-26,9359.733339563643,fold6,test
2018-07-27,9350.37360622408,fold6,test
2018-07-30,9292.230272276069,fold6,test
2018-07-31,9338.035019596862,fold6,test
2018-08-01,9328.696984577266,fold6,test
2018-08-02,9370.13702380314,fold6,test
2018-08-03,9360.766886779336,fold6,test
2018-08-06,9385.69928654423,fold6,test
2018-08-07,9376.313587257686,fold6,test
2018-08-08,9363.001470082323,fold6,test
2018-08-09,9353.63846861224,fold6,test
2018-08-10,9281.676987203951,fold6,test
2018-08-13,9272.395310216747,fold6,test
2018-08-14,9322.227869925508,fold6,test
2018-08-15,9312.905642055583,fold6,test
2018-08-16,9378.871961958248,fold6,test
2018-08-17,9369.49308999629,fold6,test
2018-08-20,9380.153850116609,fold6,test
2018-08-21,9370.773696266491,fold6,test
2018-08-22,9355.845618203824,fold6,test
2018-08-23,9346.48977258562,fold6,test
2018-08-24,9393.33803197899,fold6,test
2018-08-27,9383.94469394701,fold6,test
2018-08-28,9379.090309033212,fold6,test
2018-08-29,9369.711218724178,fold6,test
2018-08-30,9322.447244913503,fold6,test
2018-08-31,9313.12479766859,fold6,test
2018-09-04,9287.787747151668,fold6,test
2018-09-05,9278.499959404517,fold6,test
2018-09-06,9241.320627545638,fold6,test
2018-09-07,9232.079306918093,fold6,test
2018-09-10,9238.881384481623,fold6,test
2018-09-11,9229.642503097142,fold6,test
2018-09-12,9222.646025997341,fold6,test
2018-09-13,9213.423379971344,fold6,test
2018-09-14,9205.792939960362,fold6,test
2018-09-17,9196.587147020402,fold6,test
2018-09-18,9237.242881197859,fold6,test
2018-09-19,9228.005638316661,fold6,test
2018-09-20,9293.484658573672,fold6,test
2018-09-21,9284.191173915098,fold6,test
2018-09-24,9244.095409070644,fold6,test
2018-09-25,9234.851313661573,fold6,test
2018-09-26,9198.011161315108,fold6,test
2018-09-27,9188.813150153792,fold6,test
2018-09-28,9180.571660689355,fold6,test
2018-10-01,9171.391089028666,fold6,test
2018-10-02,9156.88017057584,fold6,test
2018-10-03,9147.723290405263,fold6,test
2018-10-04,9067.151115413411,fold6,test
2018-10-05,9016.402288679468,fold6,test
2018-10-08,9016.402288679468,fold6,test
2018-10-09,9003.244725151113,fold6,test
2018-10-10,8718.173104795305,fold6,test
2018-10-11,8526.14227479819,fold6,test
2018-10-12,8644.556522514007,fold6,test
2018-10-15,8595.999826359917,fold6,test
2018-10-16,8783.959010417393,fold6,test
2018-10-17,8785.525910557113,fold6,test
2018-10-18,8658.65288771241,fold6,test
2018-10-19,8653.954099312943,fold6,test
2018-10-22,8615.109507197549,fold6,test
2018-10-23,8571.251599442927,fold6,test
2018-10-24,8311.555348463939,fold6,test
2018-10-25,8460.668984396174,fold6,test
2018-10-26,8311.867963684006,fold6,test
2018-10-29,8265.817925349531,fold6,test
2018-10-30,8388.304775014834,fold6,test
2018-10-31,8477.899149874018,fold6,test
2018-11-01,8568.119711183183,fold6,test
2018-11-02,8517.37088444924,fold6,test
2018-11-05,8564.360680463607,fold6,test
2018-11-06,8618.554966687212,fold6,test
2018-11-07,8803.068691255026,fold6,test
2018-11-08,8787.09185468699,fold6,test
2018-11-09,8701.257466557228,fold6,test
2018-11-12,8538.672695866724,fold6,test
2018-11-13,8522.695859298687,fold6,test
2018-11-14,8464.428971125597,fold6,test
2018-11-15,8552.769061065126,fold6,test
2018-11-16,8575.01158617235,fold6,test
2018-11-19,8429.969596179755,fold6,test
2018-11-20,8273.963129248505,fold6,test
2018-11-21,8302.156815655157,fold6,test
2018-11-23,8246.709200521747,fold6,test
2018-11-26,8379.846955895791,fold6,test
2018-11-27,8408.040642302443,fold6,test
2018-11-28,8601.63837243928,fold6,test
2018-11-29,8582.84321884141,fold6,test
2018-11-30,8635.157989705225,fold6,test
2018-12-03,8749.499635471553,fold6,test
2018-12-04,8465.994915255467,fold6,test
2018-12-06,8453.150922957026,fold6,test
2018-12-07,8256.733919780509,fold6,test
2018-12-10,8272.397185118632,fold6,test
2018-12-11,8274.27670047842,fold6,test
2018-12-12,8315.940565633495,fold6,test
2018-12-13,8313.121292593814,fold6,test
2018-12-14,8159.6214834821785,fold6,test
2018-12-17,7999.542892606366,fold6,test
2018-12-18,7990.771502257409,fold6,test
2018-12-19,7871.103925631788,fold6,test
2018-12-20,7742.978529887123,fold6,test
2018-12-21,7540.295838171417,fold6,test
2018-12-24,7341.059083950297,fold6,test
2018-12-26,7711.965092435866,fold6,test
2018-12-27,7771.172694298698,fold6,test
2018-12-28,7761.147975039936,fold6,test
2018-12-31,7829.126489246798,fold6,test
2018-01-02,10000.0,fold7,val
2018-01-03,10053.188312097516,fold7,val
2018-01-04,10095.560756688812,fold7,val
2018-01-05,10162.838284761476,fold7,val
2018-01-08,10181.422948988053,fold7,val
2018-01-09,10204.467751138149,fold7,val
2018-01-10,10188.856134087955,fold7,val
2018-01-11,10263.194790994265,fold7,val
2018-01-12,10330.100262800674,fold7,val
2018-01-16,10294.788947043022,fold7,val
2018-01-17,10392.91538431405,fold7,val
2018-01-18,10375.446888886238,fold7,val
2018-01-19,10422.651527667305,fold7,val
2018-01-22,10507.397551167784,fold7,val
2018-01-23,10529.699375103253,fold7,val
2018-01-24,10525.610159128106,fold7,val
2018-01-25,10530.070297051623,fold7,val
2018-01-26,10651.985649005255,fold7,val
2018-01-29,10581.364151807838,fold7,val
2018-01-30,10472.830347942641,fold7,val
2018-01-31,10478.033464080781,fold7,val
2018-02-01,10466.139006739479,fold7,val
2018-02-02,10238.291976148663,fold7,val
2018-02-05,9810.100586404873,fold7,val
2018-02-06,10003.381548088433,fold7,val
2018-02-07,9949.114646155835,fold7,val
2018-02-08,9575.934270877153,fold7,val
2018-02-09,9719.779390500002,fold7,val
2018-02-12,9862.509475641971,fold7,val
2018-02-13,9887.0413685392,fold7,val
2018-02-14,10020.479121567878,fold7,val
2018-02-15,10010.45864244631,fold7,val
2018-02-16,10003.377904255532,fold7,val
2018-02-20,9993.374526351277,fold7,val
2018-02-21,9933.721513682756,fold7,val
2018-02-22,9923.787792169074,fold7,val
2018-02-23,10071.884457851666,fold7,val
2018-02-26,10061.812573393814,fold7,val
2018-02-27,9926.239468354386,fold7,val
2018-02-28,9916.313228886032,fold7,val
2018-03-01,9762.350947299012,fold7,val
2018-03-02,9752.588596351712,fold7,val
2018-03-05,9855.4433219616,fold7,val
2018-03-06,9845.587878639639,fold7,val
2018-03-07,9832.137650464598,fold7,val
2018-03-08,9879.716262420823,fold7,val
2018-03-09,10051.646714739547,fold7,val
2018-03-12,10039.03102369303,fold7,val
2018-03-13,9974.151898284925,fold7,val
2018-03-14,9922.968646032296,fold7,val
2018-03-15,9912.155825124872,fold7,val
2018-03-16,9883.320902717222,fold7,val
2018-03-19,9749.596117598654,fold7,val
2018-03-20,9766.177242965745,fold7,val
2018-03-21,9747.433553417168,fold7,val
2018-03-22,9503.77548912171,fold7,val
2018-03-23,9301.206144274462,fold7,val
2018-03-26,9555.678129459126,fold7,val
2018-03-27,9393.119521914688,fold7,val
2018-03-28,9365.364781616,fold7,val
2018-03-29,9485.031799573135,fold7,val
2018-04-02,9280.300990526182,fold7,val
2018-04-03,9399.246420434967,fold7,val
2018-04-04,9499.810054801132,fold7,val
2018-04-05,9574.782613031875,fold7,val
2018-04-06,9565.207830418844,fold7,val
2018-04-09,9602.736457621624,fold7,val
2018-04-10,9593.133721164002,fold7,val
2018-04-11,9533.301214858908,fold7,val
2018-04-12,9523.76791364405,fold7,val
2018-04-13,9486.337933479086,fold7,val
2018-04-16,9476.851595545608,fold7,val
2018-04-17,9568.660957120463,fold7,val
2018-04-18,9559.092296163342,fold7,val
2018-04-19,9496.556766018964,fold7,val
2018-04-20,9487.060209252946,fold7,val
2018-04-23,9476.151991925346,fold7,val
2018-04-24,9348.533167550515,fold7,val
2018-04-25,9371.639446530424,fold7,val
2018-04-26,9466.909046392277,fold7,val
2018-04-27,9475.796160219377,fold7,val
2018-04-30,9402.92226077826,fold7,val
2018-05-01,9419.630078167318,fold7,val
2018-05-02,9356.353871112473,fold7,val
2018-05-03,9335.735159516053,fold7,val
2018-05-04,9456.599690594066,fold7,val
2018-05-07,9488.594168253838,fold7,val
2018-05-08,9488.594168253838,fold7,val
2018-05-09,9580.3087056143,fold7,val
2018-05-10,9669.89042244448,fold7,val
2018-05-11,9699.396247867999,fold7,val
2018-05-14,9704.017720634532,fold7,val
2018-05-15,9637.186451078296,fold7,val
2018-05-16,9677.711126006438,fold7,val
2018-05-17,9669.535675591273,fold7,val
2018-05-18,9645.361901493461,fold7,val
2018-05-21,9717.881054081374,fold7,val
2018-05-22,9690.863880894105,fold7,val
2018-05-23,9717.525222375407,fold7,val
2018-05-24,9697.618174190922,fold7,val
2018-05-25,9674.511895211013,fold7,val
2018-05-29,9563.245056519274,fold7,val
2018-05-30,9690.863880894105,fold7,val
2018-05-31,9631.49856804662,fold7,val
2018-06-01,9726.057589349299,fold7,val
2018-06-04,9772.270147309117,fold7,val
2018-06-05,9779.3802723119,fold7,val
2018-06-06,9861.14128558012,fold7,val
2018-06-07,9860.07487531498,fold7,val
2018-06-08,9889.224869032534,fold7,val
2018-06-11,9902.377623920198,fold7,val
2018-06-12,9915.17563195466,fold7,val
2018-06-13,9883.536986000858,fold7,val
2018-06-14,9908.421338657845,fold7,val
2018-06-15,9851.54359319385,fold7,val
2018-06-18,9831.280713303397,fold7,val
2018-06-19,9793.599437464714,fold7,val
2018-06-20,9810.307254853775,fold7,val
2018-06-21,9748.808036623244,fold7,val
2018-06-22,9766.582264277446,fold7,val
2018-06-25,9633.631388576907,fold7,val
2018-06-26,9654.960678732501,fold7,val
2018-06-27,9574.976654288597,fold7,val
2018-06-28,9629.721579222309,fold7,val
2018-06-29,9643.58491266915,fold7,val
2018-07-02,9664.202539412807,fold7,val
2018-07-03,9630.076326075516,fold7,val
2018-07-05,9708.638108548312,fold7,val
2018-07-06,9790.75603837526,fold7,val
2018-07-09,9878.91551323433,fold7,val
2018-07-10,9914.463968542732,fold7,val
2018-07-11,9841.94481595482,fold7,val
2018-07-12,9931.171785931792,fold7,val
2018-07-13,9938.99248949375,fold7,val
2018-07-16,9930.10537566665,fold7,val
2018-07-17,9970.275303741586,fold7,val
2018-07-18,9991.24876219121,fold7,val
2018-07-19,9953.567486352526,fold7,val
2018-07-20,9942.191720289175,fold7,val
2018-07-23,9960.677611355311,fold7,val
2018-07-24,10010.799978669727,fold7,val
2018-07-25,10096.1171392921,fold7,val
2018-07-26,10072.299196900256,fold7,val
2018-07-27,10004.046770225672,fold7,val
2018-07-30,9951.79049752821,fold7,val
2018-07-31,10000.846454577486,fold7,val
2018-08-01,9984.138637188425,fold7,val
2018-08-02,10038.528815268932,fold7,val
2018-08-03,10081.542142433324,fold7,val
2018-08-06,10118.512839712836,fold7,val
2018-08-07,10151.927389638193,fold7,val
2018-08-08,10147.661748577626,fold7,val
2018-08-09,10133.798415130785,fold7,val
2018-08-10,10065.900735309406,fold7,val
2018-08-13,10028.219459470722,fold7,val
2018-08-14,10092.20624508474,fold7,val
2018-08-15,10016.84369340737,fold7,val
2018-08-16,10097.894128116415,fold7,val
2018-08-17,10133.442583424818,fold7,val
2018-08-20,10155.12770528638,fold7,val
2018-08-21,10178.944562825463,fold7,val
2018-08-22,10172.901932940582,fold7,val
2018-08-23,10159.393346346948,fold7,val
2018-08-24,10220.536732871507,fold7,val
2018-08-27,10301.231335874585,fold7,val
2018-08-28,10306.208640347086,fold7,val
2018-08-29,10361.664143839971,fold7,val
2018-08-30,10319.716142087958,fold7,val
2018-08-31,10320.071973793923,fold7,val
2018-09-04,10302.297746139722,fold7,val
2018-09-05,10274.569994393281,fold7,val
2018-09-06,10243.643011851414,fold7,val
2018-09-07,10223.73596366693,fold7,val
2018-09-10,10241.510191321131,fold7,val
2018-09-11,10275.280572952455,fold7,val
2018-09-12,10277.769225188706,fold7,val
2018-09-13,10338.5567800073,fold7,val
2018-09-14,10340.334853684377,fold7,val
2018-09-17,10285.589928750665,fold7,val
2018-09-18,10341.40126394952,fold7,val
2018-09-19,10352.421198306904,fold7,val
2018-09-20,10436.315032105405,fold7,val
2018-09-21,10379.793118347377,fold7,val
2018-09-24,10345.311073304118,fold7,val
2018-09-25,10335.713380917843,fold7,val
2018-09-26,10304.786398375974,fold7,val
2018-09-27,10333.58056038756,fold7,val
2018-09-28,10334.6469706527,fold7,val
2018-10-01,10370.55125766707,fold7,val
2018-10-02,10364.507542929425,fold7,val
2018-10-03,10370.195425961103,fold7,val
2018-10-04,10289.144991252057,fold7,val
2018-10-05,10231.556667228888,fold7,val
2018-10-08,10231.556667228888,fold7,val
2018-10-09,10216.625838664144,fold7,val
2018-10-10,9893.134678387134,fold7,val
2018-10-11,9675.22355862295,fold7,val
2018-10-12,9809.5966762946,fold7,val
2018-10-15,9754.495919654919,fold7,val
2018-10-16,9967.78665150533,fold7,val
2018-10-17,9969.564725182407,fold7,val
2018-10-18,9825.592830271722,fold7,val
2018-10-19,9820.260778946014,fold7,val
2018-10-22,9776.18104151648,fold7,val
2018-10-23,9726.412336202508,fold7,val
2018-10-24,9431.716422789845,fold7,val
2018-10-25,9600.92633235796,fold7,val
2018-10-26,9591.325406025602,fold7,val
2018-10-29,9528.648634165045,fold7,val
2018-10-30,9519.11998553088,fold7,val
2018-10-31,9611.1716557778,fold7,val
2018-11-01,9601.560484122023,fold7,val
2018-11-02,9535.145914732406,fold7,val
2018-11-05,9525.610768817673,fold7,val
2018-11-06,9576.301846955932,fold7,val
2018-11-07,9566.725545108977,fold7,val
2018-11-08,9539.813372212464,fold7,val
2018-11-09,9530.273558840252,fold7,val
2018-11-12,9342.846254905053,fold7,val
2018-11-13,9333.503408650147,fold7,val
2018-11-14,9260.423600768736,fold7,val
2018-11-15,9357.071189939925,fold7,val
2018-11-16,9347.714118749986,fold7,val
2018-11-19,9180.412653432597,fold7,val
2018-11-20,9010.518358240595,fold7,val
2018-11-21,9041.221870570203,fold7,val
2018-11-23,8980.83826161815,fold7,val
2018-11-26,9125.828053116258,fold7,val
2018-11-27,9156.531565445868,fold7,val
2018-11-28,9367.363530039129,fold7,val
2018-11-29,9346.895215895825,fold7,val
2018-11-30,9403.86709211911,fold7,val
2018-12-03,9528.38752835926,fold7,val
2018-12-04,9518.859140830902,fold7,val
2018-12-06,9494.91340161704,fold7,val
2018-12-07,9274.290056220318,fold7,val
2018-12-10,9291.883655261374,fold7,val
2018-12-11,9293.994801240055,fold7,val
2018-12-12,9340.793302204911,fold7,val
2018-12-13,9337.62658323689,fold7,val
2018-12-14,9165.209527400166,fold7,val
2018-12-17,8985.402923724027,fold7,val
2018-12-18,8975.550551214157,fold7,val
2018-12-19,8841.135196821764,fold7,val
2018-12-20,8697.219685525304,fold7,val
2018-12-21,8469.558470980934,fold7,val
2018-12-24,8245.767869702157,fold7,val
2018-12-26,8662.384166134963,fold7,val
2018-12-27,8653.721781968829,fold7,val
2018-12-28,8633.9160264224,fold7,val
2018-12-31,8625.282110395978,fold7,val
2019-01-02,10000.0,fold7,test
2019-01-03,9751.610994062135,fold7,test
2019-01-04,9741.859383068073,fold7,test
2019-01-07,9808.851813391755,fold7,test
2019-01-08,9799.042961578363,fold7,test
2019-01-09,9743.493976245907,fold7,test
2019-01-10,9709.123254231068,fold7,test
2019-01-11,9705.372591503568,fold7,test
2019-01-14,9764.584321781416,fold7,test
2019-01-15,9652.674284373157,fold7,test
2019-01-16,9629.316374679327,fold7,test
2019-01-17,9556.26151397477,fold7,test
2019-01-18,9429.067581871888,fold7,test
2019-01-22,9556.458942427878,fold7,test
2019-01-23,9536.462641373175,fold7,test
2019-01-24,9531.39467350648,fold7,test
2019-01-25,9450.74540080135,fold7,test
2019-01-28,9522.573235733658,fold7,test
2019-01-29,9535.209566603691,fold7,test
2019-01-30,9525.674357037087,fold7,test
2019-01-31,9599.723720457476,fold7,test
2019-02-01,9604.347182062978,fold7,test
2019-02-04,9671.91809663976,fold7,test
2019-02-05,9712.461296577601,fold7,test
2019-02-06,9699.657780953157,fold7,test
2019-02-07,9607.19289012158,fold7,test
2019-02-08,9618.92845123433,fold7,test
2019-02-11,9624.26279719467,fold7,test
2019-02-12,9748.025050072707,fold7,test
2019-02-13,9779.676226317148,fold7,test
2019-02-14,9757.982857638553,fold7,test
2019-02-15,9864.318133286642,fold7,test
2019-02-19,9881.389125679358,fold7,test
2019-02-20,9901.304740811049,fold7,test
2019-02-21,9866.096972153173,fold7,test
2019-02-22,9927.266671577541,fold7,test
2019-02-25,9940.779986237196,fold7,test
2019-02-26,9933.667886729949,fold7,test
2019-02-27,9929.400409961676,fold7,test
2019-02-28,9910.90656353966,fold7,test
2019-03-01,9972.788232638492,fold7,test
2019-03-04,9936.512509468923,fold7,test
2019-03-05,9922.998109489643,fold7,test
2019-03-06,9862.895279257342,fold7,test
2019-03-07,9780.38819599161,fold7,test
2019-03-08,9760.827480377526,fold7,test
2019-03-11,9902.371610003116,fold7,test
2019-03-12,9939.713117045127,fold7,test
2019-03-13,10005.506278075,fold7,test
2019-03-14,9999.10506292259,fold7,test
2019-03-15,10004.439408882929,fold7,test
2019-03-18,10040.714046732875,fold7,test
2019-03-19,10043.203769954243,fold7,test
2019-03-20,10012.974362419478,fold7,test
2019-03-21,10126.067923376833,fold7,test
2019-03-22,9931.178163508583,fold7,test
2019-03-25,9923.710079164104,fold7,test
2019-03-26,9997.682208893291,fold7,test
2019-03-27,9945.4034478427,fold7,test
2019-03-28,9983.100939721942,fold7,test
2019-03-29,10046.049478012841,fold7,test
